20130419100048U88U2,04-19-2013,10:00,11:00,8U8,Lost Mt. Field #4,Game,8U2,,
20130419100058U108U6,04-19-2013,10:00,11:00,8U10,Lost Mt. Field #5,Game,8U6,,
201304191100112UF512UF2,04-19-2013,11:00,12:15,12UF5,Lost Mt. Field #1,Game,12UF2,,
201304191115215F515F1,04-19-2013,11:15,12:30,15F5,Lost Mt. Field #2,Game,15F1,,
201304191130310UF310UF7,04-19-2013,11:30,12:45,10UF3,Lost Mt. Field #3,Game,10UF7,,
201304191100412US112US2,04-19-2013,11:00,12:15,12US1,Lost Mt. Field #4,Game,12US2,,
20130419110058U128U1,04-19-2013,11:00,12:00,8U12,Lost Mt. Field #5,Game,8U1,,
201304191215112UF712UF4,04-19-2013,12:15,13:30,12UF7,Lost Mt. Field #1,Game,12UF4,,
201304191230215F315F2,04-19-2013,12:30,13:45,15F3,Lost Mt. Field #2,Game,15F2,,
201304191245310UF510UF9,04-19-2013,12:45,14:00,10UF5,Lost Mt. Field #3,Game,10UF9,,
201304191200414US214US1,04-19-2013,12:00,13:00,14US2,Lost Mt. Field #4,Game,14US1,,
20130419120058U48U5,04-19-2013,12:00,13:00,8U4,Lost Mt. Field #5,Game,8U5,,
201304191330112UF312UF1,04-19-2013,13:30,14:45,12UF3,Lost Mt. Field #1,Game,12UF1,,
201304191345215F615F4,04-19-2013,13:45,15:00,15F6,Lost Mt. Field #2,Game,15F4,,
201304191400310UF1010UF8,04-19-2013,14:00,15:15,10UF10,Lost Mt. Field #3,Game,10UF8,,
201304191300414US414US3,04-19-2013,13:00,14:00,14US4,Lost Mt. Field #4,Game,14US3,,
20130419130058U118U7,04-19-2013,13:00,14:00,8U11,Lost Mt. Field #5,Game,8U7,,
2013042118151SS4SS3,04-21-2013,18:15,19:15,SS4,Lost Mt. Field #1,Game,SS3,,
2013042118152SRS3SRS4,04-21-2013,18:15,19:15,SRS3,Lost Mt. Field #2,Game,SRS4,,
20130421181538U118U1,04-21-2013,18:15,19:15,8U11,Lost Mt. Field #3,Game,8U1,,
20130421181548U98U2,04-21-2013,18:15,19:15,8U9,Lost Mt. Field #4,Game,8U2,,
201304211815510UF310UF1,04-21-2013,18:15,19:30,10UF3,Lost Mt. Field #5,Game,10UF1,,
201304211915219US119US2,04-21-2013,19:15,20:15,19US1,Lost Mt. Field #2,Game,19US2,,
201304211915314UF114UF3,04-21-2013,19:15,20:30,14UF1,Lost Mt. Field #3,Game,14UF3,,
201304211915414US414US2,04-21-2013,19:15,20:15,14US4,Lost Mt. Field #4,Game,14US2,,
201304211930510UF810UF7,04-21-2013,19:30,20:45,10UF8,Lost Mt. Field #5,Game,10UF7,,
201304212015219US319US4,04-21-2013,20:15,21:15,19US3,Lost Mt. Field #2,Game,19US4,,
201304212030315F315F6,04-21-2013,20:30,21:45,15F3,Lost Mt. Field #3,Game,15F6,,
2013042218151SS2SS5,04-22-2013,18:15,19:15,SS2,Lost Mt. Field #1,Game,SS5,,
2013042218152SRS3SRS5,04-22-2013,18:15,19:15,SRS3,Lost Mt. Field #2,Game,SRS5,,
20130422181538U88U10,04-22-2013,18:15,19:15,8U8,Lost Mt. Field #3,Game,8U10,,
20130422181548U128U4,04-22-2013,18:15,19:15,8U12,Lost Mt. Field #4,Game,8U4,,
201304221815510UF610UF5,04-22-2013,18:15,19:30,10UF6,Lost Mt. Field #5,Game,10UF5,,
201304221915119US119US4,04-22-2013,19:15,20:15,19US1,Lost Mt. Field #1,Game,19US4,,
201304221915212UF512UF4,04-22-2013,19:15,20:30,12UF5,Lost Mt. Field #2,Game,12UF4,,
201304221915312US212US3,04-22-2013,19:15,20:30,12US2,Lost Mt. Field #3,Game,12US3,,
201304221915412UF312UF2,04-22-2013,19:15,20:30,12UF3,Lost Mt. Field #4,Game,12UF2,,
201304221930510UF1010UF9,04-22-2013,19:30,20:45,10UF10,Lost Mt. Field #5,Game,10UF9,,
201304222015119US319US5,04-22-2013,20:15,21:15,19US3,Lost Mt. Field #1,Game,19US5,,
201304222030214UF214UF3,04-22-2013,20:30,21:45,14UF2,Lost Mt. Field #2,Game,14UF3,,
201304222015314US314US1,04-22-2013,20:15,21:15,14US3,Lost Mt. Field #3,Game,14US1,,
201304222030415F215F5,04-22-2013,20:30,21:45,15F2,Lost Mt. Field #4,Game,15F5,,
2013042418151SS3SS5,04-24-2013,18:15,19:15,SS3,Lost Mt. Field #1,Game,SS5,,
2013042418152SRS1SRS2,04-24-2013,18:15,19:15,SRS1,Lost Mt. Field #2,Game,SRS2,,
20130424181538U38U7,04-24-2013,18:15,19:15,8U3,Lost Mt. Field #3,Game,8U7,,
20130424181548U68U5,04-24-2013,18:15,19:15,8U6,Lost Mt. Field #4,Game,8U5,,
201304241815510UF210UF4,04-24-2013,18:15,19:30,10UF2,Lost Mt. Field #5,Game,10UF4,,
201304241915312UF712UF6,04-24-2013,19:15,20:30,12UF7,Lost Mt. Field #3,Game,12UF6,,
201304241915412UF512UF1,04-24-2013,19:15,20:30,12UF5,Lost Mt. Field #4,Game,12UF1,,
201304241930515F115F4,04-24-2013,19:30,20:45,15F1,Lost Mt. Field #5,Game,15F4,,
2013042609001SS1SS3,04-26-2013,09:00,10:00,SS1,Lost Mt. Field #1,Game,SS3,,
2013042609002SS2SS4,04-26-2013,09:00,10:00,SS2,Lost Mt. Field #2,Game,SS4,,
201304260900310UF110UF4,04-26-2013,09:00,10:15,10UF1,Lost Mt. Field #3,Game,10UF4,,
2013042609004SRS1SRS3,04-26-2013,09:00,10:00,SRS1,Lost Mt. Field #4,Game,SRS3,,
20130426090058U58U12,04-26-2013,09:00,10:00,8U5,Lost Mt. Field #5,Game,8U12,,
2013042610001SRS2SRS4,04-26-2013,10:00,11:00,SRS2,Lost Mt. Field #1,Game,SRS4,,
201304261000214UF314UF1,04-26-2013,10:00,11:15,14UF3,Lost Mt. Field #2,Game,14UF1,,
201304261015310UF310UF2,04-26-2013,10:15,11:30,10UF3,Lost Mt. Field #3,Game,10UF2,,
20130426100048U28U1,04-26-2013,10:00,11:00,8U2,Lost Mt. Field #4,Game,8U1,,
20130426100058U98U6,04-26-2013,10:00,11:00,8U9,Lost Mt. Field #5,Game,8U6,,
201304261100112UF412UF2,04-26-2013,11:00,12:15,12UF4,Lost Mt. Field #1,Game,12UF2,,
201304261115215F115F2,04-26-2013,11:15,12:30,15F1,Lost Mt. Field #2,Game,15F2,,
201304261130310UF810UF5,04-26-2013,11:30,12:45,10UF8,Lost Mt. Field #3,Game,10UF5,,
201304261100412US312US1,04-26-2013,11:00,12:15,12US3,Lost Mt. Field #4,Game,12US1,,
20130426110058U48U3,04-26-2013,11:00,12:00,8U4,Lost Mt. Field #5,Game,8U3,,
201304261215112UF712UF3,04-26-2013,12:15,13:30,12UF7,Lost Mt. Field #1,Game,12UF3,,
201304261230215F315F4,04-26-2013,12:30,13:45,15F3,Lost Mt. Field #2,Game,15F4,,
201304261245310UF1010UF6,04-26-2013,12:45,14:00,10UF10,Lost Mt. Field #3,Game,10UF6,,
201304261200414US414US1,04-26-2013,12:00,13:00,14US4,Lost Mt. Field #4,Game,14US1,,
20130426120058U118U10,04-26-2013,12:00,13:00,8U11,Lost Mt. Field #5,Game,8U10,,
201304261330112UF612UF1,04-26-2013,13:30,14:45,12UF6,Lost Mt. Field #1,Game,12UF1,,
201304261345215F515F6,04-26-2013,13:45,15:00,15F5,Lost Mt. Field #2,Game,15F6,,
201304261400310UF910UF7,04-26-2013,14:00,15:15,10UF9,Lost Mt. Field #3,Game,10UF7,,
201304261300414US314US2,04-26-2013,13:00,14:00,14US3,Lost Mt. Field #4,Game,14US2,,
20130426130058U88U7,04-26-2013,13:00,14:00,8U8,Lost Mt. Field #5,Game,8U7,,
2013042818151SS1SS2,04-28-2013,18:15,19:15,SS1,Lost Mt. Field #1,Game,SS2,,
20130428181528U38U1,04-28-2013,18:15,19:15,8U3,Lost Mt. Field #2,Game,8U1,,
20130428181538U48U2,04-28-2013,18:15,19:15,8U4,Lost Mt. Field #3,Game,8U2,,
201304281815410UF410UF1,04-28-2013,18:15,19:30,10UF4,Lost Mt. Field #4,Game,10UF1,,
2013042818155SS3SS4,04-28-2013,18:15,19:15,SS3,Lost Mt. Field #5,Game,SS4,,
201304281915115F115F6,04-28-2013,19:15,20:30,15F1,Lost Mt. Field #1,Game,15F6,,
201304281915212US312US2,04-28-2013,19:15,20:30,12US3,Lost Mt. Field #2,Game,12US2,,
201304281915319US219US1,04-28-2013,19:15,20:15,19US2,Lost Mt. Field #3,Game,19US1,,
201304281930410UF910UF8,04-28-2013,19:30,20:45,10UF9,Lost Mt. Field #4,Game,10UF8,,
201304281915510UF610UF2,04-28-2013,19:15,20:30,10UF6,Lost Mt. Field #5,Game,10UF2,,
201304282030115F615F2,04-28-2013,20:30,21:45,15F6,Lost Mt. Field #1,Game,15F2,,
201304282015319US419US3,04-28-2013,20:15,21:15,19US4,Lost Mt. Field #3,Game,19US3,,
201304282030514UF314UF2,04-28-2013,20:30,21:45,14UF3,Lost Mt. Field #5,Game,14UF2,,
2013042918151SRS1SRS5,04-29-2013,18:15,19:15,SRS1,Lost Mt. Field #1,Game,SRS5,,
20130429181528U78U5,04-29-2013,18:15,19:15,8U7,Lost Mt. Field #2,Game,8U5,,
20130429181538U88U6,04-29-2013,18:15,19:15,8U8,Lost Mt. Field #3,Game,8U6,,
201304291815412US212US1,04-29-2013,18:15,19:30,12US2,Lost Mt. Field #4,Game,12US1,,
201304291815510UF510UF1,04-29-2013,18:15,19:30,10UF5,Lost Mt. Field #5,Game,10UF1,,
201304291915214UF214UF1,04-29-2013,19:15,20:30,14UF2,Lost Mt. Field #2,Game,14UF1,,
201304291915314US314US4,04-29-2013,19:15,20:15,14US3,Lost Mt. Field #3,Game,14US4,,
201304291915414US114US2,04-29-2013,19:15,20:15,14US1,Lost Mt. Field #4,Game,14US2,,
201304291930510UF710UF3,04-29-2013,19:30,20:45,10UF7,Lost Mt. Field #5,Game,10UF3,,
201304292015319US219US5,04-29-2013,20:15,21:15,19US2,Lost Mt. Field #3,Game,19US5,,
2013050118151SS1SS5,05-01-2013,18:15,19:15,SS1,Lost Mt. Field #1,Game,SS5,,
2013050118152SRS2SRS5,05-01-2013,18:15,19:15,SRS2,Lost Mt. Field #2,Game,SRS5,,
20130501181538U108U9,05-01-2013,18:15,19:15,8U10,Lost Mt. Field #3,Game,8U9,,
20130501181548U128U11,05-01-2013,18:15,19:15,8U12,Lost Mt. Field #4,Game,8U11,,
201305011815510UF1010UF4,05-01-2013,18:15,19:30,10UF10,Lost Mt. Field #5,Game,10UF4,,
201305011915319US419US2,05-01-2013,19:15,20:15,19US4,Lost Mt. Field #3,Game,19US2,,
201305011915415F415F5,05-01-2013,19:15,20:30,15F4,Lost Mt. Field #4,Game,15F5,,
201305011930515F215F3,05-01-2013,19:30,20:45,15F2,Lost Mt. Field #5,Game,15F3,,
201305012030319US519US1,05-01-2013,20:30,21:30,19US5,Lost Mt. Field #3,Game,19US1,,
